Category,Text
rd_text,"Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/LLPHewWUYF https://t.co/rwGK8tHan9"
rd_text,AXIS D2050-VE Network #Radar Detector is a reliable and accurate radar which detects approaching trespassers on your premises. https://t.co/bBGQfuoL3y #security #solution #surveillance #IoT https://t.co/deiKUok12G
rd_text,3 Best Radar Detector Under 200 Dollar Reviews https://t.co/hCDvY77viC #radardetector #reviewerswebsite
rd_text,@Josh_Hamrick busy week huh? A thought ? Would bigger and more descriptive call outs in competitive be... And for one I loved the Halloween Trials. I could also see footsteps and/or sound detector replacing the radar (this would help the hearing impaired and less $$ fortunate)
rd_text,"Uniden R3 Extreme Long Range Radar Laser Detector GPS, 360 Degree, DSP, Voice Al $399.99"
rd_text,Radar Detector (The Loving Hand Remix) - Darwin Deez
rd_text,"RT @juggy_hudge: “you need a radar detector like mine” -joshua, who has been pulled over 24 times"
rd_text,"Molly is playing ""The Disappearance Of The Sun (Radar Detector Remix)"" by U.O.K. on https://t.co/EyfHWXnF2Y #chill #chillout #chil"
rd_text,@Whiteboysunday GET A RADAR DETECTOR MAN
rd_text,Radar detector or hoe detector¿?
rd_text,Cobra Electronics Irad 950 Iradar Atom Radar Detector Wireless Phone Accessory https://t.co/Dm1PhdjcXl https://t.co/1RUvgT97vX
rd_text,"“you need a radar detector like mine” -joshua, who has been pulled over 24 times"
rd_text,Thank god for my radar detector ??
rd_text,"Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/BhPYjrFxq8 https://t.co/C0vG6tT3hB"
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/GZ4pxXHMc1 https://t.co/tBNBgyqLIi"
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/vyQ4n9GxW4 https://t.co/v2HroLThTs"
rd_text,"#Deal Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/bZlZ0wnSIc https://t.co/yYiGf8VcVB"
rd_text,"#Save 27% | Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, V https://t.co/PkGUNNNk66 https://t.co/nw70dQaRyp"
rd_text,"# Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert https://t.co/tR2svIAlpp https://t.co/zNMtVEZ8cp"
rd_text,He owns a radar detector.
rd_text,"@ricinmidland @knitterrrr I woulda gave him a run, my advantage was I was in a toll Lane no traffic.... Oh and my radar detector lol"
rd_text,"Ebay Deal: Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert  https://t.co/BjJtkb5pWq #ebay #deals #aff #fb #dotd #dealoftheday"
rd_text,"Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert  https://t.co/07e3jWQ4Hl #DailyDeals"
rd_text,"[$399.99 save 28%] Uniden R3 Extreme Long Range Radar Laser Detector w/ GPS, Voice Alert https://t.co/Vh1D8RSIpp"
rd_text,SDP - Sound Depot and Performance in Gainesville specializes in radar detectors and speeding ticket defense... https://t.co/Sh9R2JnjLg
rd_text,Uber driver in Vegas couple nights ago decided to put on his radar detector while rolling through an intersection. got pulled over with myself in it. Immediately said “oh no me a fuck” in his Grecian accent and proceeded to get 2 tickets. I thought I was about to be on Cops
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB
rd_text,"[$399.99] Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/8fCTgsmXk6"
rd_text,"@ItsMeCathi @doctecazoid Same for me..to me he has always been repulsive,even though I’ve never followed anything he did..We have a good ?? radar detector"
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC https://t.co/n4WhwrknXY"
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC - https://t.co/9nDYqfYYhS https://t.co/YyAPxSriH7"
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC

Thumb Score: +8

For everyone who missed the $320 deal, you can still get Uniden R3 for $360 and R1 for $270 after PLAYMAD coupon:

https://t.co/hQPdoJ75fQ

https://t.co/mFY94sV3MP

Not as great deal but these detectors will p… https://t.co/t1FVHqgQDi"
rd_text,"Uniden R3 Radar Laser Detector - $360, R1 $270 AC - Thumb Score: +1 For everyone who missed the $320 deal, you can still get Uniden R3 for $360 and R1 for $270 after PLAYMAD coupon: https://t.co/IaAFM7RGi4 https://t.co/6SxRGtOwXK Not as great deal but... https://t.co/Bp5kR2DGgA"
rd_text,"RT @recklesslyyoung: my brother has a $400 radar detector—if he gets a ticket, the company will pay for his court fees"
rd_text,"my brother has a $400 radar detector—if he gets a ticket, the company will pay for his court fees"
rd_text,360 Degree Radar Detector https://t.co/gMSChdRo0J #Radar #Detector https://t.co/ojw1L8PTCr
rd_text,"@megynkelly bigger testicles than 99.9 % of most men. I figure Putin only likes aggressive women in the bedroom. She put the screws to him w/o making it too uncomfortable to watch. Made him squirrely. Heck, I felt squirrely.  I'm no lie detector but... My radar was going off."
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFeqPB
rd_text,Novo Detector Para Radares Móveis E Fixos https://t.co/ODl5HwUQAx
rd_text,Every fkn second I'm in Coventry my radar detector is constantly freaking out
rd_text,"Zak, nice Escort Radar Detector and sticky cup!"
rd_text,coupon #ebay #deal #sales #bargain #priceabate Buy Now: $54.99 Cobra XRS9370 High-Performance Radar Laser Detector with 360-Degree Protection https://t.co/pqSJTfAuGO https://t.co/hQLxxdoMDC
rd_text,RT @keirstin_nitzel: @Zak_Bagans Is that a radar detector I see there? I didn’t know they still made them! I could use one?
rd_text,"Every year when I drive back home from Texas I get pulled over in Virginia , without fail . Always for tints too ! But I know they try to get me for my radar detector"
rd_text,It's been 12 full business days since I thought they got me with photo radar. Muddy plates saved the day but now Ive got my radar detector too.
rd_text,Whenever Kallie and I ride separate anywhere I always stay behind her so she can earn me when her radar detector goes off. That’s teamwork.
rd_text,Yo who knows how to get a radar detector detector detector.
rd_text,#hashtag3 3 in 1 Dash Cam Night Vision Radar Detector G-sensor https://t.co/rGk9UIPfOu
rd_text,My radar detector went off so I slowed down and the two cars I was speeding with kept going and one of them got pulled over... I tried warning them. ?
rd_text,@Zak_Bagans Is that a radar detector I see there? I didn’t know they still made them! I could use one?
rd_text,I ordered a new radar detector ?????
rd_text,[$399.99 save 21%] Uniden R3 Radar Laser Detector - $320 AC https://t.co/MlIvLO5ZAk https://t.co/Ot8FBlRoNe
rd_text,Gold Radar best gold detector @ https://t.co/VYo0gnEi07
rd_text,RT @JeffTanchak19: Radar update: Snow showers continue across much of the area with brief heavier snow bursts as indicated here on the heav…
rd_text,Radar update: Snow showers continue across much of the area with brief heavier snow bursts as indicated here on the heavy snow detector. https://t.co/9VDLy46unM
rd_text,"Radar Detector, Voice #Alert and Car Speed #alarm System with 360 Degree Detection, Radar Detectors for Cars (Upgraded)
#Amazon #online #shopping 
https://t.co/PAeT2mdY69 https://t.co/1QraeNIfuY"
rd_text,"@Shadetagonist @Keefosabe It's because going 80 on any road is considered reckless in Virginia. I know the laws religiously. I've beat 3 reckless driving tickets in Virginia when I was at University of Virginia. Oh, and you can't have a radar detector either. They have detectors for that and will ticket?"
rd_text,I need to invest in a radar detector
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…"
rd_text,"@Keefosabe Damn. Keef, we gotta get you a police radar detector."
rd_text,@_404Slim Ima eventually by a radar detector
rd_text,RT @JAMZ_BOND: @VivaLaBlaxican You are a radar detector
rd_text,Uniden R3 Radar Laser Detector - $320 AC - https://t.co/8U4rEV4T9c https://t.co/tzfpIMVCB7
rd_text,Uniden R3 Radar Laser Detector - $320 AC https://t.co/oV5IfExG7l https://t.co/v3snu7M3U8
rd_text,[$399.99 save 21%] Uniden R3 Radar Laser Detector - $320 AC https://t.co/xe6UYEv6on
rd_text,Uniden R3 Radar Laser Detector - $320 AC https://t.co/539lnIKhvk
rd_text,"Uniden R3 for $319 shipped! These never go on sale, but eBay has a 20% off coupon site-wide. Go to https://t.co/tRQh77mvxV and use the coupon code PSPRING20. #RadarDetector #UnidenR3 You can also get the R1 for $239. https://t.co/TRHOEKF6Fm https://t.co/OianCjGXcx"
rd_text,Uniden R3 Extreme Long Range Radar Laser Detector $320 + Free Shipping https://t.co/s6CcAZ6VIf
rd_text,@VivaLaBlaxican You are a radar detector
rd_text,"?Ban for radar detectors in #Europe
??https://t.co/9pvgKROSwX https://t.co/vviV06JpoO"
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…"
rd_text,AXIS D2050-VE Network #Radar Detector is a reliable and accurate radar which detects approaching trespassers on your premises.  https://t.co/Uuzd55ELbN #security #solution #surveillance #IoT https://t.co/r0OUFP6uxb
rd_text,music greatest hits pop rock music: Darwin Deez - Radar Detector https://t.co/oWuDpFw1H9
rd_text,Uniden DFR7-Super Long Range Radar/Laser Detector/GPS Red Light Camera Alert NEW https://t.co/pzRwhj9ULa https://t.co/Pl5r6Osr7R
rd_text,"RT @ChikageWeather: Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to…"
rd_text,"Mother Nature figures if she times a cold front to coincide with the change to #DaylightSavingTime, we won't forget to #SpringForward our clocks &amp; change our smoke &amp; co detector batteries. @cbsaustin
https://t.co/ePJXLoZFXR
#CBSAustinWX 
#ATXwx https://t.co/a2Yg2Yvwm8"
rd_text,WHISTLER CR93 LASER/RADAR DETECTOR https://t.co/NHJli8jg8v https://t.co/zTtExESdXS
rd_text,Maybe you should have gone ahead and bought that radar detector? https://t.co/tWNqfVRIE5
rd_text,You need you a high dollar radar detector https://t.co/dRiMWGgOWK
rd_text,"Confession: Whenever the radar detector's ""laser"" alert goes off, I always pretend like my car is an old-timey sci-fi spaceship. #pewpew #readyphotontorpedoes"
rd_text,@toriiiii_ann you need to invest in a radar detector
rd_text,La mujer: un radar detector andante
rd_text,Radar Detector (The Loving Hand Remix) - Darwin Deez
rd_text,@kingave66 @KySportsRadio Not to mention that the great state of Illinois mounts radar guns on construction road signs every couple of miles so your radar detector NEVER stops
rd_text,DC Adapter For Escort Solo RD-5110 Cordless Radar Detector Auto Vehicle Boat RV Camper Cigarette Lighter Plug Powe https://t.co/5xEYtRmihN
ca_text,US-Deals Cars 200A AMP ANL Type Fuse Gold Plated High Quality Fuses 4 Pack Car Audio Blade 12V: $6.59 End Date: Wednesday Apr-11-2018 14:55:07 PDT Buy It Now for only: $6.59 Buy It Now | Add to watch list https://t.co/1Psa9DGSt5 %#USDeals% https://t.co/tNjfNyslc6
ca_text,US-Deals Cars Car Home Audio Speaker Wire Transparent Clear Cable 14AWG 100ft 14/2 Gauge: $11.75 End Date: Sunday Apr-8-2018 11:57:55 PDT Buy It Now for only: $11.75 Buy It Now | Add to watch list https://t.co/81EEYK9fG3 %#USDeals% https://t.co/Esq44pEsmC
ca_text,"@RealRomaDowney I have the audio book version of #boxofbutterflies and listen to it while driving in the car. It is really good. @RealRomaDowney has a great narration voice. For her next book, I think she should read a collection of inspirational Bible stories."
ca_text,From auto to audio: how SEAT is bringing Shazam to the connected car https://t.co/zERkBUMuN9
ca_text,"En un audio de 30 segundos dije 5 veces ""tipo"" y 4 ""capaz"". Doy vergüenza"
ca_text,"RT @xeni: Stormy’s got him by the nuts, her race car driver lawyer is playing this better than Saul Goodman on a lucky streak, there’s text…"
ca_text,"@GirlOnAHippo You should just be able to use the iPhone headphone adapter. Connects the lightning output of your phone to regular audio jack. 
Or you can use a bluetooth FM transmitter. I use something similar to this: https://t.co/wizpt01vk0"
ca_text,RT @LBC: You can read more on this story here: https://t.co/RlcoGZRHzl
ca_text,"US-Deals Cars (2) 5.25"" Acoustic Speaker Baffle Pair Bass Reflex Car Audio Install Bay IBBAF55: $8.97 End Date: Monday Mar-26-2018 3:46:30 PDT Buy It Now for only: $8.97 Buy It Now | Add to watch list https://t.co/4Dqr7886ju %#USDeals% https://t.co/IwQXdxaalE"
ca_text,"Miriam Bryant - Black Car (MIDI)

Download on our website @ https://t.co/UJdB7EuFzc ...

#miriambryant #blackcar #pop #popmusic #soul #soulmusic #swedishmusic #zedd #matthewkoma #raisedinrain #byebyeblue #singer #songwriter #instagood #instamusic #instapop #music #newmusic #audio https://t.co/gitKpuXSdt"
ca_text,I liked a @YouTube video https://t.co/vifYNZgjCF Paket audio 3 way mobil Hrv | 1 hari pengerjaan | Innovation car audio Jakarta
ca_text,@GirlOnAHippo I mean you will need an iPhone jack adapter that plugs into the charger port and then connect an aux cable from your cars audio jack to your phone if you use ear buds connect a blue tooth adapter you your phone but you will need a jack and aux cord to connect to your car
ca_text,Michael's audiobook will increase your sales while driving your car or traveling. Click https://t.co/mPIpnabKsy for Free Audio Sample #sales https://t.co/PT6LuFuesy
ca_text,RT @LBC: You can read more on this story here: https://t.co/RlcoGZRHzl
ca_text,You can read more on this story here: https://t.co/RlcoGZRHzl
ca_text,Enjoying my 'Joe Thomas' collection in car audio. It kinda turns down the heat. #MusicTherapy #SchoolRun #FakeHoliday
ca_text,"@theRealKevinXu My car doesn’t have Bluetooth audio for playing music, only for phone calls"
ca_text,"SSA Audio GCON 15"" 3.5 cu

Are you ready for this winter season? Contact us today for a remote car starter installed by our trained technicians.
#virginia #carpage #Manassas #Newington #dailyphoto #honda #chevy #luxurycar #cadillac #toyota #porsche https://t.co/MxcRn03xmt"
ca_text,Tech savvy people: I'm looking to upgrade to an iPhone X soon. My car doesn't have bluetooth (only an audio jack). Would a bluetooth adapter be what I'd need to connect my phone to my car's audio system? Recommendations?
